Rolls,Payoff
8590,8
8591,75
8592,363
8593,159
8594,0
8595,11
8596,87
8597,10
8598,7
8599,8
8600,19
8601,45
8602,6
8603,75
8604,39
8605,0
8606,70
8607,45
8608,122
8609,372
8610,17
8611,32
8612,12
8613,7
8614,17
8615,396
8616,6
8617,77
8618,129
8619,17
8620,3
8621,5
8622,34
8623,17
8624,7
8625,179
8626,6
8627,51
8628,31
8629,87
8630,108
8631,65
8632,86
8633,69
8634,40
8635,63
8636,20
8637,0
8638,17
8639,8
8640,3
8641,3
8642,6
8643,30
8644,14
8645,62
8646,5
8647,6
8648,69
8649,24
8650,32
8651,0
8652,3
8653,93
8654,28
8655,0
8656,6
8657,6
8658,52
8659,0
8660,11
8661,41
8662,21
8663,31
8664,0
8665,5
8666,11
8667,145
8668,0
8669,13
8670,0
8671,15
8672,389
8673,95
8674,6
8675,27
8676,80
8677,6
8678,22
8679,24
8680,14
8681,8
8682,24
8683,109
8684,28
8685,33
8686,525
8687,17
8688,66
8689,0
8690,338
8691,50
8692,23
8693,24
8694,14
8695,102
8696,124
8697,0
8698,0
8699,201
8700,21
8701,23
8702,79
8703,57
8704,0
8705,5
8706,12
8707,13
8708,23
8709,63
8710,51
8711,54
8712,43
8713,0
8714,0
8715,30
8716,0
8717,12
8718,62
8719,0
8720,52
8721,11
8722,34
8723,120
8724,26
8725,24
8726,6
8727,57
8728,90
8729,11
8730,43
8731,388
8732,23
8733,13
8734,0
8735,0
8736,0
8737,0
8738,40
8739,135
8740,54
8741,7
8742,7
8743,8
8744,31
8745,3
8746,29
8747,113
8748,26
8749,0
8750,10
8751,11
8752,0
8753,2
8754,127
8755,15
8756,0
8757,8
8758,38
8759,0
8760,8
8761,75
8762,0
8763,364
8764,183
8765,119
8766,29
8767,2
8768,56
8769,140
8770,0
8771,0
8772,5
8773,28
8774,59
8775,47
8776,0
8777,70
8778,6
8779,94
8780,0
8781,43
8782,115
8783,6
8784,5
8785,123
8786,10
8787,38
8788,0
8789,14
8790,3
8791,10
8792,218
8793,12
8794,30
8795,99
8796,24
8797,0
8798,73
8799,6
8800,60
8801,72
8802,0
8803,43
8804,35
8805,27
8806,91
8807,116
8808,51
8809,87
8810,0
8811,77
8812,72
8813,170
8814,69
8815,5
8816,62
8817,78
8818,3
8819,0
8820,86
8821,147
8822,48
8823,173
8824,97
8825,66
8826,14
8827,2
8828,7
8829,891
8830,11
8831,42
8832,12
8833,19
8834,21
8835,94
8836,98
8837,6
8838,13
8839,11
8840,136
8841,39
8842,62
8843,58
8844,29
8845,204
8846,3
8847,10
8848,11
8849,0
8850,19
8851,124
8852,0
8853,0
8854,39
8855,50
8856,141
8857,15
8858,12
8859,0
8860,0
8861,76
8862,0
8863,162
8864,18
8865,5
8866,17
8867,0
8868,15
8869,33
8870,0
8871,19
8872,34
8873,2
8874,51
8875,30
8876,136
8877,0
8878,5
8879,34
8880,11
8881,65
8882,65
8883,91
8884,7
8885,24
8886,31
8887,0
8888,260
8889,50
8890,27
8891,19
8892,47
8893,117
8894,12
8895,0
8896,86
8897,19
8898,19
8899,18
8900,21
8901,24
8902,8
8903,203
8904,13
8905,39
8906,44
8907,0
8908,12
8909,18
8910,7
8911,133
8912,13
8913,189
8914,159
8915,48
8916,13
8917,0
8918,0
8919,12
8920,3
8921,26
8922,23
8923,0
8924,10
8925,0
8926,13
8927,11
8928,157
8929,177
8930,56
8931,12
8932,11
8933,0
8934,0
8935,92
8936,107
8937,28
8938,0
8939,24
8940,42
8941,58
8942,0
8943,172
8944,0
8945,131
8946,58
8947,0
8948,11
8949,15
8950,5
8951,0
8952,21
8953,6
8954,0
8955,149
8956,7
8957,18
8958,70
8959,93
8960,11
8961,71
8962,0
8963,0
8964,0
8965,8
8966,46
8967,6
8968,34
8969,51
8970,160
8971,83
8972,5
8973,18
8974,6
8975,7
8976,84
8977,5
8978,33
8979,217
8980,41
8981,22
8982,0
8983,6
8984,73
8985,56
8986,23
8987,8
8988,67
8989,20
8990,34
8991,21
8992,33
8993,41
8994,31
8995,7
8996,8
8997,200
8998,2
8999,23
9000,3
9001,37
9002,22
9003,6
9004,0
9005,23
9006,0
9007,32
9008,0
9009,46
9010,27
9011,5
9012,52
9013,102
9014,29
9015,0
9016,38
9017,0
9018,0
9019,3
9020,19
9021,26
9022,45
9023,7
9024,15
9025,8
9026,8
9027,6
9028,23
9029,386
9030,20
9031,17
9032,11
9033,3
9034,182
9035,0
9036,0
9037,200
9038,20
9039,59
9040,0
9041,34
9042,95
9043,50
9044,174
9045,19
9046,8
9047,0
9048,0
9049,607
9050,15
9051,44
9052,251
9053,44
9054,94
9055,67
9056,39
9057,3
9058,96
9059,15
9060,12
9061,0
9062,0
9063,40
9064,48
9065,19
9066,174
9067,96
9068,0
9069,41
9070,33
9071,7
9072,0
9073,0
9074,58
9075,24
9076,139
9077,10
9078,13
9079,29
9080,22
9081,8
9082,90
9083,15
9084,136
9085,187
9086,226
9087,61
9088,96
9089,8
9090,2
9091,14
9092,52
9093,142
9094,43
9095,19
9096,235
9097,0
9098,178
9099,83
9100,2
9101,0
9102,175
9103,34
9104,0
9105,37
9106,6
9107,0
9108,94
9109,5
9110,76
9111,48
9112,120
9113,89
9114,19
9115,13
9116,0
9117,31
9118,258
9119,28
9120,26
9121,0
9122,11
9123,30
9124,15
9125,15
9126,34
9127,0
9128,17
9129,105
9130,12
9131,24
9132,55
9133,5
9134,21
9135,111
9136,5
9137,95
9138,61
9139,145
9140,22
9141,28
9142,0
9143,58
9144,24
9145,5
9146,157
9147,5
9148,114
9149,3
9150,39
9151,6
9152,0
9153,5
9154,8
9155,163
9156,336
9157,30
9158,86
9159,21
9160,0
9161,3
9162,11
9163,67
9164,0
9165,82
9166,221
9167,110
9168,159
9169,15
9170,89
9171,0
9172,17
9173,5
9174,13
9175,73
9176,0
9177,30
9178,17
9179,88
9180,0
9181,10
9182,2
9183,0
9184,205
9185,21
9186,137
9187,58
9188,15
9189,109
9190,401
9191,17
9192,2
9193,57
9194,31
9195,31
9196,7
9197,5
9198,23
9199,69
9200,8
9201,34
9202,11
9203,6
9204,182
9205,2
9206,122
9207,19
9208,6
9209,6
9210,88
9211,6
9212,17
9213,192
9214,6
9215,0
9216,48
9217,0
9218,77
9219,7
9220,116
9221,17
9222,44
9223,0
9224,21
9225,0
9226,29
9227,7
9228,59
9229,34
9230,22
9231,24
9232,8
9233,132
9234,0
9235,58
9236,2
9237,2
9238,0
9239,0
9240,28
9241,3
9242,0
9243,0
9244,174
9245,0
9246,38
9247,124
9248,54
9249,112
9250,34
9251,3
9252,160
9253,29
9254,28
9255,53
9256,14
9257,39
9258,0
9259,208
9260,137
9261,20
9262,24
9263,3
9264,0
9265,62
9266,11
9267,93
9268,0
9269,12
9270,32
9271,13
9272,15
9273,70
9274,73
9275,24
9276,7
9277,26
9278,29
9279,18
9280,19
9281,2
9282,37
9283,0
9284,21
9285,17
9286,58
9287,47
9288,5
9289,12
9290,47
9291,0
9292,24
9293,0
9294,63
9295,6
9296,123
9297,0
9298,6
9299,6
9300,5
9301,44
9302,70
9303,6
9304,142
9305,206
9306,38
9307,86
9308,0
9309,72
9310,20
9311,530
9312,5
9313,18
9314,335
9315,88
9316,6
9317,47
9318,56
9319,0
9320,168
9321,54
9322,35
9323,14
9324,26
9325,5
9326,0
9327,12
9328,38
9329,2
9330,5
9331,12
9332,0
9333,6
9334,22
9335,34
9336,0
9337,107
9338,11
9339,26
9340,118
9341,63
9342,80
9343,13
9344,85
9345,57
9346,78
9347,3
9348,11
9349,10
9350,12
9351,43
9352,183
9353,5
9354,62
9355,0
9356,0
9357,288
9358,22
9359,61
9360,11
9361,13
9362,13
9363,26
9364,11
9365,10
9366,60
9367,104
9368,11
9369,19
9370,348
9371,54
9372,22
9373,0
9374,42
9375,2
9376,22
9377,5
9378,33
9379,13
9380,3
9381,10
9382,17
9383,30
9384,0
9385,12
9386,11
9387,179
9388,6
9389,8
9390,21
9391,145
9392,34
9393,33
9394,70
9395,0
9396,17
9397,122
9398,0
9399,29
9400,20
9401,152
9402,65
9403,80
9404,14
9405,72
9406,68
9407,18
9408,50
9409,11
9410,0
9411,0
9412,154
9413,30
9414,385
9415,6
9416,327
9417,14
9418,13
9419,183
9420,22
9421,93
9422,23
9423,63
9424,19
9425,48
9426,0
9427,118
9428,6
9429,0
9430,0
9431,0
9432,14
9433,26
9434,23
9435,37
9436,82
9437,102
9438,34
9439,14
9440,39
9441,39
9442,6
9443,7
9444,23
9445,357
9446,43
9447,33
9448,15
9449,10
9450,41
9451,0
9452,0
9453,0
9454,583
9455,108
9456,70
9457,2
9458,95
9459,32
9460,0
9461,24
9462,17
9463,59
9464,176
9465,12
9466,413
9467,3
9468,8
9469,3
9470,38
9471,38
9472,221
9473,18
9474,15
9475,0
9476,7
9477,21
9478,77
9479,47
9480,0
9481,19
9482,0
9483,139
9484,34
9485,78
9486,17
9487,63
9488,8
9489,184
9490,2
9491,8
9492,23
9493,37
9494,96
9495,41
9496,6
9497,119
9498,61
9499,56
9500,0
9501,56
9502,26
9503,8
9504,113
9505,53
9506,118
9507,31
9508,12
9509,96
9510,62
9511,79
9512,123
9513,75
9514,0
9515,40
9516,0
9517,6
9518,14
9519,23
9520,35
9521,87
9522,34
9523,80
9524,28
9525,29
9526,6
9527,44
9528,5
9529,40
9530,13
9531,33
9532,0
9533,6
9534,22
9535,12
9536,12
9537,65
9538,5
9539,23
9540,29
9541,28
9542,30
9543,80
9544,11
9545,14
9546,32
9547,48
9548,2
9549,3
9550,122
9551,94
9552,11
9553,13
9554,5
9555,8
9556,0
9557,42
9558,6
9559,2
9560,0
9561,147
9562,77
9563,11
9564,14
9565,98
9566,19
9567,111
9568,19
9569,69
9570,17
9571,0
9572,34
9573,76
9574,3
9575,5
9576,99
9577,35
9578,3
9579,24
9580,42
9581,0
9582,2
9583,354
9584,38
9585,0
9586,2
9587,40
9588,131
9589,0
9590,23
9591,8
9592,104
9593,37
9594,3
9595,43
9596,41
9597,5
9598,132
9599,53
9600,6
9601,91
9602,0
9603,505
9604,23
9605,86
9606,138
9607,136
9608,55
9609,39
9610,18
9611,6
9612,86
9613,15
9614,29
9615,72
9616,22
9617,63
9618,5
9619,0
9620,114
9621,110
9622,0
9623,21
9624,186
9625,260
9626,12
9627,56
9628,11
9629,6
9630,131
9631,69
9632,23
9633,21
9634,0
9635,14
9636,74
9637,43
9638,6
9639,35
9640,5
9641,22
9642,2
9643,72
9644,0
9645,47
9646,0
9647,61
9648,11
9649,50
9650,63
9651,0
9652,50
9653,50
9654,15
9655,44
9656,27
9657,11
9658,83
9659,5
9660,62
9661,19
9662,68
9663,42
9664,122
9665,0
9666,2
9667,8
9668,0
9669,22
9670,98
9671,31
9672,109
9673,0
9674,79
9675,85
9676,24
9677,0
9678,61
9679,42
9680,0
9681,68
9682,30
9683,31
9684,227
9685,79
9686,5
9687,38
9688,0
9689,80
9690,0
9691,194
9692,30
9693,12
9694,6
9695,27
9696,5
9697,53
9698,377
9699,17
9700,30
9701,65
9702,13
9703,0
9704,37
9705,20
9706,0
9707,10
9708,15
9709,7
9710,63
9711,17
9712,0
9713,5
9714,11
9715,5
9716,34
9717,141
9718,127
9719,43
9720,5
9721,21
9722,24
9723,26
9724,38
9725,56
9726,0
9727,133
9728,7
9729,18
9730,0
9731,8
9732,8
9733,115
9734,54
9735,14
9736,5
9737,31
9738,0
9739,31
9740,0
9741,108
9742,2
9743,149
9744,133
9745,48
9746,27
9747,429
9748,18
9749,44
9750,22
9751,7
9752,5
9753,47
9754,37
9755,24
9756,0
9757,40
9758,54
9759,10
9760,73
9761,2
9762,89
9763,2
9764,18
9765,6
9766,3
9767,32
9768,6
9769,3
9770,200
9771,61
9772,0
9773,26
9774,31
9775,351
9776,8
9777,65
9778,8
9779,20
9780,83
9781,0
9782,0
9783,5
9784,0
9785,61
9786,33
9787,0
9788,33
9789,42
9790,0
9791,7
9792,12
9793,647
9794,12
9795,12
9796,103
9797,0
9798,154
9799,0
9800,78
9801,48
9802,0
9803,48
9804,0
9805,12
9806,112
9807,6
9808,47
9809,59
9810,220
9811,10
9812,48
9813,0
9814,33
9815,42
9816,228
9817,46
9818,395
9819,42
9820,0
9821,18
9822,10
9823,8
9824,0
9825,40
9826,5
9827,5
9828,0
9829,282
9830,0
9831,5
9832,18
9833,58
9834,11
9835,149
9836,0
9837,92
9838,0
9839,33
9840,41
9841,22
9842,195
9843,24
9844,8
9845,77
9846,56
9847,134
9848,3
9849,92
9850,3
9851,80
9852,18
9853,31
9854,27
9855,0
9856,5
9857,11
9858,21
9859,11
9860,24
9861,0
9862,192
9863,7
9864,26
9865,0
9866,118
9867,78
9868,5
9869,12
9870,17
9871,6
9872,32
9873,145
9874,5
9875,0
9876,5
9877,2
9878,15
9879,5
9880,43
9881,105
9882,108
9883,11
9884,5
9885,164
9886,34
9887,15
9888,17
9889,12
9890,52
9891,19
9892,141
9893,2
9894,5
9895,54
9896,17
9897,32
9898,35
9899,11
9900,8
9901,8
9902,466
9903,29
9904,252
9905,13
9906,220
9907,11
9908,78
9909,3
9910,58
9911,116
9912,30
9913,30
9914,46
9915,19
9916,15
9917,24
9918,96
9919,0
9920,43
9921,5
9922,54
9923,96
9924,34
9925,254
9926,20
9927,5
9928,145
9929,33
9930,0
9931,22
9932,28
9933,22
9934,26
9935,8
9936,0
9937,0
9938,7
9939,255
9940,38
9941,14
9942,75
9943,11
9944,207
9945,117
9946,43
9947,34
9948,0
9949,48
9950,27
9951,84
9952,0
9953,15
9954,0
9955,134
9956,15
9957,0
9958,138
9959,151
9960,2
9961,14
9962,122
9963,17
9964,15
9965,0
9966,30
9967,50
9968,35
9969,10
9970,10
9971,38
9972,6
9973,73
9974,11
9975,11
9976,195
9977,27
9978,99
9979,21
9980,20
9981,83
9982,15
9983,18
9984,5
9985,28
9986,62
9987,103
9988,29
9989,21
9990,65
9991,0
9992,10
9993,6
9994,12
9995,1110
9996,12
9997,91
9998,42
9999,32
